,Name,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,Score,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns
1151,Christian McCaffrey,6.9,20.6,2.7,0.2,7.9,5.7,43.3,0.3,15.290000000000001,11.7,1.1,2.9,2.05,0.2,1.1,0.9,4.5,0.3,4.64,46.6,68.15,14.64,17.0,26.890000000000004,31.630000000000003,22.509999999999998,False,-5.5,39.0,22.25,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1152,Jonathan Stewart,13.8,46.0,3.16,0.1,1.1,0.6,4.4,0.1,6.839999999999999,8.6,1.7,2.6,1.25,0.1,0.1,0.1,0.9,0.1,1.5499999999999998,27.7,40.89,50.26,3.71,52.080000000000005,53.96,22.509999999999998,False,-5.5,39.0,22.25,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1153,Fozzy Whittaker,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.5,0.5,5.666666666666667,0.16666666666666666,2.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,4.933333333333333,30.55,8.333333333333334,38.88333333333333,38.88333333333333,22.509999999999998,False,-5.5,39.0,22.25,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1154,Cameron Artis-Payne,1.7142857142857142,11.285714285714286,2.1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,2.1571428571428575,0.0,0.7142857142857143,2.857142857142857,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.1428571428571428,3.4285714285714284,4.814285714285715,28.32857142857143,1.4285714285714286,29.75714285714286,29.75714285714286,22.509999999999998,False,-5.5,39.0,22.25,22.7,64.125,323.6875,5.0,20.0,13.875,41.9,3.25,53.8,17.3,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1155,Duke Johnson,2.5,14.25,4.975,0.5,7.0,5.0,51.75,0.0,14.6,17.3,1.0,9.0,8.875,0.5,0.0,0.0,0.0,0.0,3.9,40.75,58.8,6.7250000000000005,17.875,19.75,24.6,29.4,True,1.5,41.5,20.0,14.6,63.0,308.875,4.9,18.125,13.5,33.8,2.4375,48.7,24.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1156,Isaiah Crowell,11.5,33.5,3.0500000000000003,0.0,2.0,1.25,12.5,0.0,6.35,8.7,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,36.75,52.725,31.25,5.825,34.55,37.1,29.4,True,1.5,41.5,20.0,14.6,63.0,308.875,4.9,18.125,13.5,33.8,2.4375,48.7,24.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1157,Dan Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,8.825,0.0,0.0,0.0,0.0,29.4,True,1.5,41.5,20.0,14.6,63.0,308.875,4.9,18.125,13.5,33.8,2.4375,48.7,24.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1158,Matt Dayes,1.0,2.25,1.075,0.0,0.5,0.5,2.25,0.0,0.9500000000000001,0.0,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,6.25,9.4,8.9,3.85,12.75,12.75,29.4,True,1.5,41.5,20.0,14.6,63.0,308.875,4.9,18.125,13.5,33.8,2.4375,48.7,24.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1159,CJ Anderson,13.25,54.333333333333336,3.8333333333333326,0.16666666666666666,2.25,1.5833333333333333,12.833333333333334,0.08333333333333333,9.966666666666665,9.3,1.5,2.25,0.6750000000000002,0.08333333333333333,0.5,0.5,3.3333333333333335,0.08333333333333333,2.058333333333333,36.916666666666664,52.74166666666667,35.86666666666667,5.7749999999999995,39.78333333333333,41.63333333333333,21.491666666666664,True,1.0,40.5,19.75,18.1,67.1875,324.0625,4.8,18.5625,15.0625,39.0,3.0,39.6,19.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1160,Andy Janovich,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.16666666666666666,1.1666666666666667,0.0,0.38333333333333336,6.1,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.016666666666666666,9.166666666666666,13.341666666666663,5.016666666666667,5.716666666666666,8.35,10.733333333333334,21.491666666666664,True,1.0,40.5,19.75,18.1,67.1875,324.0625,4.8,18.5625,15.0625,39.0,3.0,39.6,19.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1161,Devontae Booker,5.333333333333333,18.88888888888889,3.533333333333333,0.1111111111111111,2.888888888888889,2.3333333333333335,22.666666666666668,0.0,7.155555555555555,5.4,1.3333333333333333,3.7777777777777777,1.2666666666666666,0.1111111111111111,0.4444444444444444,0.3333333333333333,2.2222222222222223,0.0,1.6,21.88888888888889,31.322222222222226,24.066666666666663,13.52222222222222,34.87777777777778,37.57777777777778,21.491666666666664,True,1.0,40.5,19.75,18.1,67.1875,324.0625,4.8,18.5625,15.0625,39.0,3.0,39.6,19.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1162,Jamaal Charles,5.75,24.666666666666668,3.7833333333333328,0.08333333333333333,2.0833333333333335,1.6666666666666667,9.75,0.0,5.441666666666666,4.2,1.0833333333333333,3.6666666666666665,2.5,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.8666666666666666,16.5,23.899999999999995,38.333333333333336,11.841666666666669,47.84166666666667,50.150000000000006,21.491666666666664,True,1.0,40.5,19.75,18.1,67.1875,324.0625,4.8,18.5625,15.0625,39.0,3.0,39.6,19.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1163,Leonard Fournette,19.0,66.33333333333333,3.4,1.0,4.0,2.6666666666666665,22.0,0.0,18.5,24.5,4.0,6.333333333333333,1.4000000000000001,1.0,0.0,0.0,0.0,0.0,6.633333333333333,38.666666666666664,57.1,49.199999999999996,10.333333333333334,56.166666666666664,59.56666666666666,27.63333333333333,False,-4.0,38.5,21.25,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1164,Chris Ivory,7.0,25.333333333333332,3.4333333333333336,0.0,2.6666666666666665,2.0,22.333333333333332,0.0,6.766666666666667,5.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,37.86666666666667,27.400000000000002,10.266666666666667,35.1,37.666666666666664,27.63333333333333,False,-4.0,38.5,21.25,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1165,Tommy Bohanon,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,2.966666666666667,3.4,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.3666666666666667,23.666666666666668,34.43333333333334,1.2666666666666666,4.033333333333334,3.5,5.333333333333333,27.63333333333333,False,-4.0,38.5,21.25,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1166,Corey Grant,2.3333333333333335,29.333333333333332,8.5,0.0,0.3333333333333333,0.3333333333333333,6.0,0.0,3.866666666666667,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.966666666666666,27.766666666666666,2.766666666666667,30.53333333333333,30.53333333333333,27.63333333333333,False,-4.0,38.5,21.25,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1167,Kareem Hunt,16.727272727272727,80.9090909090909,4.763636363636364,0.36363636363636365,3.8181818181818183,3.272727272727273,31.272727272727273,0.18181818181818182,18.763636363636362,9.3,1.8181818181818181,5.909090909090909,2.6545454545454543,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.6363636363636364,0.09090909090909091,2.6545454545454543,43.0,68.16363636363637,38.13636363636363,9.0,45.89090909090908,47.154545454545456,22.30909090909091,False,-3.5,44.0,23.75,25.9,61.5625,375.4375,6.1,20.125,12.4375,39.2,3.125,42.0,19.0,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1168,Akeem Hunt,0.3,-0.4,-0.4,0.0,0.4,0.2,0.7,0.0,0.22999999999999998,3.2,0.1,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.03,2.3,3.75,7.0,10.0,11.16,16.99,22.30909090909091,False,-3.5,44.0,23.75,25.9,61.5625,375.4375,6.1,20.125,12.4375,39.2,3.125,42.0,19.0,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1169,Anthony Sherman,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,2.3636363636363638,0.0,0.509090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.727272727272727,14.690909090909093,0.0,3.590909090909091,3.227272727272727,3.590909090909091,22.30909090909091,False,-3.5,44.0,23.75,25.9,61.5625,375.4375,6.1,20.125,12.4375,39.2,3.125,42.0,19.0,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1170,Melvin Gordon,17.714285714285715,66.5,3.6928571428571435,0.5,5.214285714285714,3.5,28.428571428571427,0.2857142857142857,18.13571428571429,21.8,3.0,6.714285714285714,1.6214285714285714,0.42857142857142855,0.6428571428571429,0.5,4.0,0.2857142857142857,5.857142857142857,45.92857142857143,70.15,39.42142857142857,10.77142857142857,46.36428571428572,50.207142857142856,24.157142857142855,False,-7.0,42.5,24.75,22.2,63.75,376.625,5.9,21.0625,13.0625,40.2,2.9375,46.8,18.6,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1171,Derek Watt,0.2857142857142857,1.3571428571428572,0.75,0.0,0.14285714285714285,0.07142857142857142,0.8571428571428571,0.0,0.29285714285714287,3.6,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.928571428571429,13.557142857142859,2.557142857142857,1.1,3.107142857142857,3.6571428571428575,24.157142857142855,False,-7.0,42.5,24.75,22.2,63.75,376.625,5.9,21.0625,13.0625,40.2,2.9375,46.8,18.6,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1172,Branden Oliver,3.3333333333333335,10.166666666666666,2.716666666666667,0.0,1.5,0.8333333333333334,3.3333333333333335,0.0,2.1833333333333336,0.9,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.3333333333333333,0.0,0.13333333333333333,11.666666666666666,18.166666666666668,30.03333333333333,14.266666666666666,33.449999999999996,44.300000000000004,24.157142857142855,False,-7.0,42.5,24.75,22.2,63.75,376.625,5.9,21.0625,13.0625,40.2,2.9375,46.8,18.6,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1173,Austin Ekeler,3.357142857142857,18.571428571428573,5.878571428571428,0.14285714285714285,2.5,1.9285714285714286,19.928571428571427,0.21428571428571427,7.778571428571428,0.0,0.42857142857142855,0.5,0.12857142857142856,0.0,0.35714285714285715,0.2857142857142857,2.0714285714285716,0.07142857142857142,0.9714285714285714,14.071428571428571,20.92142857142857,19.7,23.835714285714285,39.300000000000004,43.52142857142858,24.157142857142855,False,-7.0,42.5,24.75,22.2,63.75,376.625,5.9,21.0625,13.0625,40.2,2.9375,46.8,18.6,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1174,Jay Ajayi,28.0,122.0,4.4,0.0,2.0,2.0,4.0,0.0,17.6,4.5,4.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.6,64.0,94.1,43.8,3.1,46.9,46.9,37.55,False,-5.5,43.0,24.25,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1175,Damien Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.4,0.0,0.0,0.0,0.0,37.55,False,-5.5,43.0,24.25,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1176,Kenyan Drake,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,100.0,0.0,100.0,100.0,37.55,False,-5.5,43.0,24.25,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1177,Senorise Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55,False,-5.5,43.0,24.25,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1178,Jay Ajayi,20.4,78.2,3.56,0.0,2.4,1.4,4.6,0.0,10.68,10.7,2.2,1.2,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.12,44.6,71.52,44.620000000000005,5.6,47.959999999999994,50.24,27.78333333333333,True,-3.0,40.0,21.5,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1179,Damien Williams,2.0,6.0,2.1399999999999997,0.0,1.6,1.0,6.6,0.0,2.26,4.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.26,10.4,17.06,16.259999999999998,12.98,23.6,29.240000000000002,27.78333333333333,True,-3.0,40.0,21.5,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1180,Kenyan Drake,0.8,0.6,0.6,0.0,1.0,0.6,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,11.08,33.22,8.66,38.660000000000004,41.88,27.78333333333333,True,-3.0,40.0,21.5,17.6,62.1875,307.6875,4.9,17.75,12.625,31.7,2.375,52.6,26.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1181,Dion Lewis,3.8,19.8,4.5200000000000005,0.2,1.4,1.4,8.4,0.0,5.42,11.2,1.0,4.2,1.94,0.2,0.2,0.2,1.8,0.0,2.0,12.8,17.72,29.21999999999999,10.059999999999999,39.279999999999994,39.279999999999994,28.72,False,-9.5,48.5,29.0,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1182,James White,4.0,15.2,4.24,0.0,7.0,5.8,46.0,0.0,11.919999999999998,8.5,1.6,3.0,0.7,0.0,0.8,0.6,0.2,0.0,0.9200000000000002,36.6,50.1,10.72,19.0,26.720000000000006,29.72,28.72,False,-9.5,48.5,29.0,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1183,Mike Gillislee,13.8,49.2,3.56,0.8,0.0,0.0,0.0,0.0,9.72,3.4,3.6,8.8,2.06,0.8,0.0,0.0,0.0,0.0,5.68,23.4,31.9,59.260000000000005,0.0,59.260000000000005,59.260000000000005,28.72,False,-9.5,48.5,29.0,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1184,Brandon Bolden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72,False,-9.5,48.5,29.0,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1185,James Develin,0.0,0.0,0.0,0.0,0.8,0.6,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,23.74,0.0,4.88,3.34,4.88,28.72,False,-9.5,48.5,29.0,28.6,66.875,394.1875,5.9,24.3125,12.625,40.6,4.375,60.0,17.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1186,Mark Ingram,14.76923076923077,74.6923076923077,5.1,0.6923076923076923,4.461538461538462,3.5384615384615383,22.923076923076923,0.0,18.146153846153844,32.1,2.076923076923077,4.6923076923076925,1.9153846153846152,0.6153846153846154,0.7692307692307693,0.6153846153846154,1.2307692307692308,0.0,4.9,35.69230769230769,55.04615384615385,41.10000000000001,12.715384615384616,51.26923076923077,53.807692307692314,21.76153846153846,True,-16.0,47.0,31.5,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1187,Alvin Kamara,6.6923076923076925,46.76923076923077,7.176923076923076,0.5384615384615384,5.923076923076923,4.769230769230769,49.15384615384615,0.3076923076923077,19.976923076923075,20.9,1.4615384615384615,8.0,3.9846153846153842,0.38461538461538464,1.0769230769230769,0.8461538461538461,5.461538461538462,0.23076923076923078,6.038461538461538,28.0,42.46153846153846,22.94615384615385,24.37692307692307,42.661538461538456,47.315384615384616,21.76153846153846,True,-16.0,47.0,31.5,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1188,Zach Line,0.4444444444444444,1.6666666666666667,1.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,2.3,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,13.222222222222221,20.077777777777776,3.088888888888889,1.4777777777777779,3.088888888888889,4.566666666666666,21.76153846153846,True,-16.0,47.0,31.5,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1189,Trey Edmunds,0.6923076923076923,3.6923076923076925,0.4076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.8307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2999999999999998,5.323076923076924,0.0,5.323076923076924,5.323076923076924,21.76153846153846,True,-16.0,47.0,31.5,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1190,Jalen Richard,5.0,22.0,4.4,0.0,1.0,1.0,6.0,0.0,3.8,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.2,35.7,7.1,42.9,42.9,37.8,True,-14.0,43.5,28.75,18.8,59.5,324.0625,5.4,17.9375,12.75,40.2,2.125,58.8,19.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1191,Marshawn Lynch,18.0,76.0,4.2,0.0,2.0,1.0,16.0,0.0,10.2,11.9,3.0,8.0,2.7,0.0,0.0,0.0,0.0,0.0,0.8,32.0,48.5,56.2,6.2,59.4,62.5,37.8,True,-14.0,43.5,28.75,18.8,59.5,324.0625,5.4,17.9375,12.75,40.2,2.125,58.8,19.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1192,Deandre Washington,3.0,4.0,1.3,0.0,2.0,2.0,18.0,0.0,4.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.2,18.8,12.5,31.2,31.2,37.8,True,-14.0,43.5,28.75,18.8,59.5,324.0625,5.4,17.9375,12.75,40.2,2.125,58.8,19.7,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1193,Charles Sims,1.0,3.875,3.0,0.0,2.75,2.125,14.625,0.0,3.85,12.0,0.0,0.0,0.0,0.0,0.125,0.125,0.375,0.0,0.0375,23.625,36.0375,4.1375,10.825,12.625,14.975,22.999999999999993,True,1.5,44.5,21.5,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1194,Doug Martin,14.6,50.8,3.34,0.4,2.0,1.0,10.8,0.0,9.96,5.1,1.2,2.8,1.4,0.4,0.4,0.2,2.2,0.0,3.5,32.6,47.48,44.980000000000004,5.8,47.72,50.78,22.999999999999993,True,1.5,44.5,21.5,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1195,Jacquizz Rodgers,6.0,21.375,1.9625,0.125,0.875,0.75,6.0,0.0,4.2375,1.2,1.375,2.75,0.3,0.125,0.125,0.125,0.75,0.0,1.2249999999999999,15.5,24.125,32.225,12.375,44.2625,44.587500000000006,22.999999999999993,True,1.5,44.5,21.5,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1196,Peyton Barber,2.875,10.375,1.1,0.0,0.375,0.25,2.5,0.0,1.5375,-0.2,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0125,6.125,9.55,20.0375,1.625,21.125,21.675,22.999999999999993,True,1.5,44.5,21.5,20.9,64.625,363.5,5.6,22.0,12.25,43.4,3.3125,49.1,17.5,23.9,65.75,352.25,5.4,20.5625,13.8125,37.1,3.25,55.8,117.9375,4.0,17.4,0.8125
1197,Javorius Allen,11.25,39.75,3.375,0.0,4.75,4.0,21.25,0.25,11.6,18.5,1.0,1.25,0.625,0.0,0.75,0.5,3.25,0.25,2.45,37.25,57.1,31.35,12.475,41.75,43.875,23.2,False,3.0,40.5,18.75,24.7,65.875,305.375,4.6,19.4375,13.9375,34.1,3.25,57.7,21.1,23.3,62.125,350.0625,5.6,19.0,13.4375,40.9,3.0,47.9,108.9375,4.0,20.1,0.75
1198,Alex Collins,8.333333333333334,68.66666666666667,8.066666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,6.199999999999999,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,17.866666666666664,76.8,3.9333333333333336,76.8,80.73333333333333,23.2,False,3.0,40.5,18.75,24.7,65.875,305.375,4.6,19.4375,13.9375,34.1,3.25,57.7,21.1,23.3,62.125,350.0625,5.6,19.0,13.4375,40.9,3.0,47.9,108.9375,4.0,20.1,0.75
1199,Terrance West,9.25,30.25,2.375,0.5,1.0,0.5,5.75,0.0,6.8500000000000005,1.7,1.0,2.75,1.375,0.5,0.0,0.0,0.0,0.0,3.275,15.75,24.025000000000002,55.025,6.75,58.37500000000001,61.800000000000004,23.2,False,3.0,40.5,18.75,24.7,65.875,305.375,4.6,19.4375,13.9375,34.1,3.25,57.7,21.1,23.3,62.125,350.0625,5.6,19.0,13.4375,40.9,3.0,47.9,108.9375,4.0,20.1,0.75
1200,LeSean McCoy,18.333333333333332,61.666666666666664,3.066666666666667,0.3333333333333333,6.5,5.333333333333333,36.666666666666664,0.0,17.5,32.3,2.6666666666666665,5.666666666666667,1.0833333333333333,0.3333333333333333,0.8333333333333334,0.5,2.5,0.0,3.3166666666666664,48.5,73.83333333333331,37.56666666666667,13.483333333333333,48.78333333333333,51.03333333333333,24.742857142857144,True,-2.0,47.5,24.75,18.9,63.125,302.625,4.8,17.375,15.0625,41.9,2.75,52.3,23.4,23.3,62.125,350.0625,5.6,19.0,13.4375,40.9,3.0,47.9,108.9375,4.0,20.1,0.75
