Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Alvin Kamara,NO,RB,1,TB,8,29,3.6,2,12,9,112,1,0,0,46.1,46.1
2,Alvin Kamara,NO,RB,4,NYG,19,134,7.1,3,9,5,47,0,0,0,44.1,44.1
3,James Conner,PIT,RB,8,CLE,24,146,6.1,2,6,5,66,0,1,0,41.2,41.2
4,Saquon Barkley,NYG,RB,6,PHI,13,130,10,1,12,9,99,0,0,0,40.9,40.9
5,Todd Gurley,LAR,RB,6,DEN,28,208,7.4,2,5,2,17,0,0,0,39.5,39.5
6,James Conner,PIT,RB,1,CLE,31,135,4.4,2,6,5,57,0,1,1,38.2,38.2
7,Melvin Gordon,LAC,RB,6,CLE,18,132,7.3,3,4,2,18,0,0,0,38,38
8,James Conner,PIT,RB,5,ATL,21,110,5.2,2,4,4,75,0,1,0,37.5,37.5
9,Kareem Hunt,KC,RB,7,CIN,15,86,5.7,1,6,5,55,2,0,0,37.1,37.1
10,Ezekiel Elliott,DAL,RB,4,DET,25,152,6.1,0,4,4,88,1,1,0,37,37
10,Alvin Kamara,NO,RB,3,ATL,16,66,4.1,0,20,15,124,0,0,0,37,37
12,Todd Gurley,LAR,RB,8,GB,25,114,4.6,0,7,6,81,1,0,0,36.5,36.5
13,Marlon Mack,IND,RB,7,BUF,19,126,6.6,1,3,2,33,1,0,0,34.9,34.9
14,Melvin Gordon,LAC,RB,4,SF,15,104,6.9,0,10,7,55,1,1,0,33.9,33.9
15,Alvin Kamara,NO,RB,9,LAR,19,82,4.3,2,5,4,34,1,0,0,33.6,33.6
16,Tarik Cohen,CHI,RB,4,TB,13,53,4.1,0,8,7,121,1,0,0,33.4,33.4
17,Todd Gurley,LAR,RB,5,SEA,22,77,3.5,3,5,4,36,0,0,0,33.3,33.3
18,Kareem Hunt,KC,RB,9,CLE,17,91,5.4,2,2,1,50,1,0,0,33.1,33.1
18,Isaiah Crowell,NYJ,RB,5,DEN,15,219,14.6,1,1,1,12,0,0,0,33.1,33.1
20,Christian McCaffrey,CAR,RB,9,TB,17,79,4.6,2,6,5,78,0,0,0,32.7,32.7
21,Tevin Coleman,ATL,RB,9,WAS,13,88,6.8,0,7,5,68,2,0,0,32.6,32.6
22,Kareem Hunt,KC,RB,6,NE,10,80,8,0,6,5,105,1,0,0,32.5,32.5
23,Todd Gurley,LAR,RB,2,ARI,19,42,2.2,3,3,3,31,0,0,0,32.3,32.3
23,James Conner,PIT,RB,9,BAL,24,107,4.5,0,9,7,56,1,0,0,32.3,32.3
25,Marlon Mack,IND,RB,8,OAK,25,132,5.3,2,4,2,17,0,0,0,31.9,31.9
25,James Conner,PIT,RB,6,CIN,19,111,5.8,2,7,4,18,0,0,0,31.9,31.9
27,Joe Mixon,CIN,RB,8,TB,21,123,5.9,2,4,3,15,0,0,0,31.8,31.8
28,Mike Davis,SEA,RB,4,ARI,21,101,4.8,2,4,4,23,0,0,0,31.4,31.4
29,James White,NE,RB,4,MIA,8,44,5.5,1,10,8,68,1,0,0,31.2,31.2
30,Christian McCaffrey,CAR,RB,2,ATL,8,37,4.6,0,15,14,102,0,0,0,30.9,30.9
31,Todd Gurley,LAR,RB,7,SF,15,63,4.2,2,5,4,23,1,0,0,30.6,30.6
31,Adrian Peterson,WAS,RB,8,NYG,26,149,5.7,1,1,1,7,1,1,1,30.6,30.6
31,Melvin Gordon,LAC,RB,2,BUF,9,28,3.1,1,7,6,38,2,0,0,30.6,30.6
31,Melvin Gordon,LAC,RB,1,KC,15,64,4.3,0,13,9,102,0,0,0,30.6,30.6
35,James White,NE,RB,7,CHI,11,40,3.6,0,10,8,57,2,0,0,29.7,29.7
36,Duke Johnson,CLE,RB,9,KC,1,8,8,0,9,9,78,2,0,0,29.6,29.6
37,Kareem Hunt,KC,RB,4,DEN,19,121,6.4,1,4,3,54,0,0,0,29.5,29.5
38,Saquon Barkley,NYG,RB,5,CAR,15,48,3.2,0,4,4,81,2,0,0,28.9,28.9
39,Todd Gurley,LAR,RB,3,LAC,23,105,4.6,1,6,5,51,0,1,1,28.6,28.6
40,James White,NE,RB,9,GB,12,31,2.6,2,7,6,72,0,0,0,28.3,28.3
40,Nyheim Hines,IND,RB,4,HOU,4,10,2.5,0,11,9,63,2,0,0,28.3,28.3
42,Matt Breida,SF,RB,2,DET,11,138,12.5,1,4,3,21,0,0,0,27.9,27.9
43,Adrian Peterson,WAS,RB,3,GB,19,120,6.3,2,0,0,0,0,0,0,27,27
44,Todd Gurley,LAR,RB,1,OAK,20,108,5.4,0,5,3,39,1,0,0,26.7,26.7
45,Alvin Kamara,NO,RB,8,MIN,13,45,3.5,1,8,7,31,1,0,0,26.6,26.6
46,Saquon Barkley,NYG,RB,7,ATL,14,43,3.1,1,10,9,51,0,0,0,26.4,26.4
47,TJ Yeldon,JAX,RB,5,KC,10,53,5.3,0,10,8,69,1,0,0,26.2,26.2
48,Joe Mixon,CIN,RB,1,IND,17,95,5.6,1,7,5,54,0,0,0,25.9,25.9
49,Latavius Murray,MIN,RB,6,ARI,24,155,6.5,1,2,1,3,0,0,0,25.8,25.8
50,Sony Michel,NE,RB,6,KC,24,106,4.4,2,1,0,0,0,0,0,25.6,25.6
50,Todd Gurley,LAR,RB,4,MIN,17,83,4.9,0,6,4,73,1,0,0,25.6,25.6
50,Giovani Bernard,CIN,RB,4,ATL,15,69,4.6,2,4,4,27,0,0,0,25.6,25.6
53,Nick Chubb,CLE,RB,4,OAK,3,105,35,2,0,0,0,0,0,0,25.5,25.5
54,James White,NE,RB,8,BUF,8,15,1.9,1,13,10,79,0,0,0,25.4,25.4
55,Isaiah Crowell,NYJ,RB,1,DET,10,102,10.2,2,0,0,0,0,0,0,25.2,25.2
56,Chris Thompson,WAS,RB,1,ARI,5,65,13,0,7,6,63,1,0,0,24.8,24.8
56,Saquon Barkley,NYG,RB,2,DAL,11,28,2.5,0,16,14,80,0,0,0,24.8,24.8
58,Kenyan Drake,MIA,RB,5,CIN,6,46,7.7,0,11,7,69,1,0,0,24.5,24.5
59,Christian McCaffrey,CAR,RB,3,CIN,28,184,6.6,0,2,2,10,0,0,0,24.4,24.4
60,Carlos Hyde,CLE,RB,3,NYJ,23,98,4.3,2,3,2,5,0,0,0,24.3,24.3
61,Tarik Cohen,CHI,RB,6,MIA,5,31,6.2,1,9,7,90,0,1,1,24.1,24.1
62,TJ Yeldon,JAX,RB,4,NYJ,18,52,2.9,1,3,3,48,1,1,1,24,24
63,Saquon Barkley,NYG,RB,1,JAX,18,106,5.9,1,6,2,22,0,0,0,23.8,23.8
64,James White,NE,RB,5,IND,2,0,0,0,14,10,77,1,0,0,23.7,23.7
65,Adrian Peterson,WAS,RB,1,ARI,26,96,3.7,1,3,2,70,0,1,1,23.6,23.6
65,Austin Ekeler,LAC,RB,1,KC,5,39,7.8,0,5,5,87,1,0,0,23.6,23.6
67,Kenyan Drake,MIA,RB,8,HOU,12,58,4.8,1,2,2,37,1,0,0,23.5,23.5
68,Chris Carson,SEA,RB,8,DET,25,105,4.2,1,2,2,19,0,0,0,23.4,23.4
68,Chris Carson,SEA,RB,3,DAL,32,102,3.2,1,2,2,22,0,0,0,23.4,23.4
70,Kerryon Johnson,DET,RB,7,MIA,19,158,8.3,0,3,2,21,0,0,0,22.9,22.9
71,Saquon Barkley,NYG,RB,3,HOU,17,82,4.8,1,5,5,35,0,0,0,22.7,22.7
72,Latavius Murray,MIN,RB,7,NYJ,15,69,4.6,2,2,2,14,0,0,0,22.3,22.3
72,Lamar Miller,HOU,RB,8,MIA,18,133,7.4,1,2,0,0,0,0,0,22.3,22.3
