Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
84,Rhett Ellison,NYG,TE,7,ATL,2,2,100,11,0,7,5.5,5.5,0,0,0,0,0,0,3.1,3.1
85,Virgil Green,LAC,TE,4,SF,2,2,100,9,0,10,4.5,4.5,0,0,0,0,0,0,2.9,2.9
86,Jared Cook,OAK,TE,5,LAC,3,2,66.7,7,0,9,2.3,3.5,0,0,0,0,0,0,2.7,2.7
87,Trey Burton,CHI,TE,1,GB,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
88,Jimmy Graham,GB,TE,3,WAS,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
88,Chris Herndon IV,NYJ,TE,2,MIA,1,1,100,13,0,13,13,13,0,0,0,0,1,0,2.3,2.3
88,Ryan Griffin,HOU,TE,5,DAL,4,1,25,13,0,13,3.2,13,0,0,0,0,0,0,2.3,2.3
91,Jack Doyle,IND,TE,2,WAS,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
92,Mike Gesicki,MIA,TE,1,TEN,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
92,Jermaine Gresham,ARI,TE,5,SF,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
92,Mike Gesicki,MIA,TE,6,CHI,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
95,Antonio Gates,LAC,TE,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
95,Austin Hooper,ATL,TE,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
95,George Kittle,SF,TE,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
95,Rhett Ellison,NYG,TE,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
95,Gerald Everett,LAR,TE,9,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
95,Zach Ertz,PHI,TE,1,ATL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
95,George Kittle,SF,TE,8,ARI,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
95,Vernon Davis,WAS,TE,9,ATL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
103,Jack Doyle,IND,TE,1,CIN,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
103,David Morgan,MIN,TE,1,SF,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
103,George Kittle,SF,TE,1,MIN,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
103,Zach Ertz,PHI,TE,7,CAR,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
107,Mark Andrews,BAL,TE,1,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
107,Nick Vannett,SEA,TE,3,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
107,Ian Thomas,CAR,TE,2,ATL,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
107,Joshua Perkins,PHI,TE,2,TB,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
107,Kyle Rudolph,MIN,TE,5,PHI,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
107,Ross Dwelley,SF,TE,9,OAK,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
113,Ian Thomas,CAR,TE,1,DAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
113,Zach Ertz,PHI,TE,4,TEN,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
113,George Kittle,SF,TE,4,LAC,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
113,Erik Swoope,IND,TE,3,PHI,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
113,Benjamin Watson,NO,TE,5,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
113,Jesse James,PIT,TE,6,CIN,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
113,Mo Alie-Cox,IND,TE,7,BUF,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
120,Benjamin Watson,NO,TE,1,TB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
120,Maxx Williams,BAL,TE,4,PIT,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
120,Travis Kelce,KC,TE,7,CIN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
123,Charles Clay,BUF,TE,3,MIN,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
123,Maxx Williams,BAL,TE,3,DEN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
123,Tyler Kroft,CIN,TE,2,BAL,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
