Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
1746,Chester Rogers,IND,WR,9,GB,1,1.5,0,0,0,0,0,0
1746,Johnny Holton,OAK,WR,9,DEN,3,3.4,0,0,0,0,0,0
1746,Percy Harvin,BUF,WR,9,SEA,21,24.4,0,0,0,0,0,0
1746,Tanner McEvoy,SEA,WR,9,BUF,2,4.3,0,0,0,0,0,0
1746,Devin Hester,BAL,WR,3,JAX,0,0,0,0,0,0,-1,0
1746,Keshawn Martin,SF,WR,6,BUF,0,0,0,0,0,0,-1,0
2394,Deonte Thompson,CHI,WR,13,SF,45,71.4,0,6.7,4.4,6.7,2.9,6.4
2395,Andrew Hawkins,CLE,WR,1,PHI,33,63.5,3,9.1,3,12.1,-0.1,-0.3
2396,Jalin Marshall,NYJ,WR,3,KC,25,36.8,0,20,8,20,2.9,11.6
2397,Brittan Golden,ARI,WR,12,ATL,22,33.3,0,13.6,4.5,13.6,0.9,4.1
2397,Travis Benjamin,LAC,WR,14,CAR,44,67.7,2.3,6.8,2.3,9.1,-0.2,-0.5
2399,Josh Huff,PHI,WR,2,CHI,14,19.4,7.1,7.1,14.3,14.3,0.9,6.4
2400,Corey Brown,CAR,WR,13,SEA,37,63.8,2.7,5.4,2.7,8.1,-0.3,-0.8
2401,Maurice Harris,WAS,WR,13,ARI,16,26.7,0,6.2,6.2,6.2,0.8,5
2401,Travis Benjamin,LAC,WR,6,DEN,25,37.9,0,20,12,20,3.7,14.8
2403,Dez Bryant,DAL,WR,14,NYG,61,92.4,0,14.8,1.6,14.8,1,1.6
2404,Tommylee Lewis,NO,WR,2,NYG,6,9.7,0,16.7,16.7,16.7,0.9,15
2405,Mike Thomas,LAR,WR,14,ATL,12,16.7,0,8.3,8.3,8.3,1.6,13.3
2406,Aaron Burbridge,SF,WR,7,TB,14,20,0,14.3,7.1,14.3,1.5,10.7
2407,Eddie Royal,CHI,WR,12,TEN,12,15,0,8.3,8.3,8.3,0.4,3.3
2408,Ted Ginn,CAR,WR,5,TB,28,51.9,0,3.6,3.6,3.6,0.5,1.8
2409,Jordan Norwood,DEN,WR,15,NE,47,75.8,0,2.1,2.1,2.1,0.2,0.4
2410,Cordarrelle Patterson,MIN,WR,2,GB,3,5.2,33.3,0,33.3,33.3,-0.2,-6.7
2410,Lucky Whitehead,DAL,WR,15,TB,6,8.1,33.3,0,33.3,33.3,-0.4,-6.7
2412,Bryan Walters,JAX,WR,9,KC,25,32.5,0,4,0,4,-1,-4
2413,Jordan Norwood,DEN,WR,12,KC,19,22.6,0,5.3,0,5.3,-1,-5.3
2414,Jordan Taylor,DEN,WR,6,LAC,16,21.9,0,18.8,6.2,18.8,0.1,0.6
2415,Rashad Greene,JAX,WR,7,OAK,8,11.9,0,25,25,25,1.8,22.5
2416,Khalif Raymond,DEN,WR,16,KC,8,13.3,0,12.5,0,12.5,-1,-12.5
2417,Lucky Whitehead,DAL,WR,13,MIN,5,9.6,20,0,20,20,-0.4,-8
2418,Trevor Davis,GB,WR,10,TEN,5,6.4,0,20,0,20,-1,-20
2419,Matthew Slater,NE,WR,14,BAL,4,5.9,0,0,0,0,-1,-25
2420,Dwayne Harris,NYG,WR,4,MIN,1,1.5,0,0,0,0,-1,-100
2420,Jakeem Grant,MIA,WR,10,LAC,1,2,0,0,0,0,-1,-100
