Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
527,Ameer Abdullah,DET,RB,12,PHI,16,63,3.9,0,2,1,12,0,0,0,8.5,8.5
527,Alfred Morris,WAS,RB,4,PHI,17,62,3.6,0,3,2,3,0,0,0,8.5,8.5
530,Alfred Morris,WAS,RB,14,CHI,11,24,2.2,1,1,0,0,0,0,0,8.4,8.4
530,Alfred Morris,WAS,RB,15,BUF,14,84,6,0,0,0,0,0,0,0,8.4,8.4
530,Christine Michael,SEA,RB,15,CLE,16,84,5.2,0,0,0,0,0,0,0,8.4,8.4
530,LeGarrette Blount,NE,RB,8,MIA,17,72,4.2,0,1,1,2,0,0,0,8.4,8.4
530,Justin Forsett,BAL,RB,8,LAC,17,69,4.1,0,1,1,5,0,0,0,8.4,8.4
530,Charcandrick West,KC,RB,11,LAC,11,16,1.5,0,2,2,48,0,0,0,8.4,8.4
530,Bishop Sankey,TEN,RB,16,HOU,2,11,5.5,0,4,3,43,0,0,0,8.4,8.4
530,Darren Sproles,PHI,RB,10,MIA,3,0,0,0,6,5,34,0,0,0,8.4,8.4
538,Jeremy Langford,CHI,RB,16,TB,19,83,4.4,0,2,0,0,0,0,0,8.3,8.3
538,Bruce Miller,SF,FB,15,CIN,2,3,1.5,1,1,1,10,0,0,0,8.3,8.3
538,Jonathan Grimes,HOU,RB,13,BUF,5,28,5.6,0,2,2,15,0,0,0,8.3,8.3
538,Lance Dunbar,DAL,RB,2,PHI,1,8,8,0,5,3,45,0,0,0,8.3,8.3
538,Giovani Bernard,CIN,RB,16,DEN,8,14,1.8,0,5,4,29,0,0,0,8.3,8.3
543,Chris Thompson,WAS,RB,16,PHI,0,0,0,0,1,1,12,1,0,0,8.2,8.2
543,Charles Sims,TB,RB,9,NYG,8,78,9.8,0,2,1,4,0,1,1,8.2,8.2
543,Jonathan Grimes,HOU,RB,14,NE,7,53,7.6,0,2,2,9,0,0,0,8.2,8.2
543,Charles Sims,TB,RB,2,NO,8,38,4.8,0,3,3,14,0,0,0,8.2,8.2
543,Adrian Peterson,MIN,RB,1,SF,10,31,3.1,0,3,3,21,0,0,0,8.2,8.2
543,Devonta Freeman,ATL,RB,14,CAR,12,40,3.3,0,5,3,22,0,1,1,8.2,8.2
543,Chris Ivory,NYJ,RB,16,NE,11,38,3.5,0,4,4,4,0,1,0,8.2,8.2
550,Jeremy Langford,CHI,RB,2,ARI,6,21,3.5,1,0,0,0,0,0,0,8.1,8.1
550,Ahmad Bradshaw,IND,RB,9,DEN,6,3,0.5,0,2,1,8,1,0,0,8.1,8.1
550,Zac Stacy,NYJ,RB,6,WAS,13,46,3.5,0,2,2,15,0,0,0,8.1,8.1
550,Jeremy Hill,CIN,RB,16,DEN,19,63,3.3,0,2,2,-2,0,0,0,8.1,8.1
550,Matt Jones,WAS,RB,7,TB,9,29,3.2,0,4,3,22,0,0,0,8.1,8.1
550,Theo Riddick,DET,RB,13,GB,1,4,4,0,6,5,27,0,0,0,8.1,8.1
556,Antonio Andrews,TEN,RB,14,NYJ,4,8,2,0,2,1,6,0,0,0,8,8.04
557,Tevin Coleman,ATL,RB,1,PHI,20,80,4,0,2,0,0,0,0,0,8,8
557,CJ Anderson,DEN,RB,4,MIN,11,43,3.9,0,1,1,27,0,0,0,8,8
557,Chris Ivory,NYJ,RB,2,IND,14,57,4.1,0,2,2,3,0,0,0,8,8
557,Carlos Hyde,SF,RB,6,BAL,21,55,2.6,0,2,2,5,0,0,0,8,8
561,Jamize Olawale,OAK,FB,9,PIT,1,19,19,1,0,0,0,0,0,0,7.9,7.9
561,John Kuhn,GB,FB,4,SF,1,1,1,1,1,1,8,0,0,0,7.9,7.9
561,DeAngelo Williams,PIT,RB,10,CLE,17,54,3.2,0,2,1,15,0,1,0,7.9,7.9
561,Toby Gerhart,JAX,RB,6,HOU,9,26,2.9,0,4,3,23,0,0,0,7.9,7.9
561,Andre Ellington,ARI,RB,7,BAL,5,21,4.2,0,4,3,28,0,0,0,7.9,7.9
566,Jeremy Hill,CIN,RB,8,PIT,15,60,4,0,1,1,8,0,0,0,7.8,7.8
566,Jonathan Stewart,CAR,RB,9,GB,20,66,3.3,0,2,1,2,0,0,0,7.8,7.8
566,Le'Veon Bell,PIT,RB,8,CIN,10,45,4.5,0,2,2,13,0,0,0,7.8,7.8
566,Theo Riddick,DET,RB,7,MIN,3,8,2.7,0,4,3,40,0,0,0,7.8,7.8
566,Jonathan Grimes,HOU,RB,3,TB,6,19,3.2,0,4,4,19,0,0,0,7.8,7.8
566,Dexter McCluster,TEN,RB,8,HOU,3,15,5,0,6,4,23,0,0,0,7.8,7.8
572,Ka'Deem Carey,CHI,RB,13,SF,5,17,3.4,1,0,0,0,0,0,0,7.7,7.7
572,Zach Line,MIN,FB,15,CHI,1,3,3,0,2,1,4,1,0,0,7.7,7.7
572,Devonta Freeman,ATL,RB,1,PHI,10,18,1.8,0,4,3,29,0,0,0,7.7,7.7
572,Ty Montgomery,GB,RB,2,SEA,0,0,0,0,4,4,37,0,0,0,7.7,7.7
576,James Starks,GB,RB,5,LAR,5,17,3.4,0,6,3,29,0,0,0,7.6,7.6
576,Charles Sims,TB,RB,7,WAS,10,49,4.9,0,3,2,17,0,1,1,7.6,7.6
576,Charles Sims,TB,RB,8,ATL,6,22,3.7,0,4,3,24,0,0,0,7.6,7.6
576,Andre Ellington,ARI,RB,12,SF,5,24,4.8,0,5,3,22,0,0,0,7.6,7.6
576,Shane Vereen,NYG,RB,12,WAS,2,15,7.5,0,5,4,21,0,0,0,7.6,7.6
576,Travaris Cadet,SF,RB,15,CIN,2,4,2,0,6,4,32,0,0,0,7.6,7.6
582,Joseph Randle,DAL,RB,2,PHI,18,51,2.8,0,1,1,14,0,0,0,7.5,7.5
582,Chris Johnson,ARI,RB,11,CIN,18,63,3.5,0,2,1,2,0,0,0,7.5,7.5
582,Rex Burkhead,CIN,RB,14,PIT,0,0,0,0,1,1,5,1,0,0,7.5,7.5
582,Lamar Miller,MIA,RB,11,DAL,7,44,6.3,0,3,2,11,0,0,0,7.5,7.5
582,Fred Jackson,SEA,RB,7,SF,1,2,2,0,4,4,33,0,0,0,7.5,7.5
587,LeGarrette Blount,NE,RB,5,DAL,13,74,5.7,0,0,0,0,0,0,0,7.4,7.4
587,Matt Forte,CHI,RB,3,SEA,20,74,3.7,0,3,0,0,0,0,0,7.4,7.4
587,Joique Bell,DET,RB,3,DEN,10,6,0.6,1,1,1,-2,0,0,0,7.4,7.4
587,Matt Jones,WAS,RB,12,NYG,8,19,2.4,0,1,1,45,0,0,0,7.4,7.4
587,Isaiah Crowell,CLE,RB,13,CIN,11,62,5.6,0,1,1,2,0,0,0,7.4,7.4
587,Fred Jackson,SEA,RB,4,DET,3,21,7,0,4,2,33,0,0,0,7.4,7.4
587,Andre Ellington,ARI,RB,6,PIT,1,7,7,0,2,2,47,0,0,0,7.4,7.4
587,Brandon Bolden,NE,RB,15,TEN,10,36,3.6,0,3,2,18,0,0,0,7.4,7.4
587,Mike Tolbert,CAR,FB,3,NO,5,16,3.2,0,3,3,28,0,0,0,7.4,7.4
587,James White,NE,RB,3,JAX,2,8,4,0,4,4,26,0,0,0,7.4,7.4
597,TJ Yeldon,JAX,RB,14,IND,11,62,5.6,0,1,1,1,0,0,0,7.3,7.3
597,Bishop Sankey,TEN,RB,5,BUF,7,20,2.9,0,3,3,23,0,1,0,7.3,7.3
597,Danny Woodhead,LAC,RB,3,MIN,5,11,2.2,0,4,3,32,0,0,0,7.3,7.3
600,Chris Johnson,ARI,RB,2,CHI,20,72,3.6,0,1,0,0,0,0,0,7.2,7.2
600,Spencer Ware,KC,RB,8,DET,2,12,6,1,0,0,0,0,0,0,7.2,7.2
600,John Kuhn,GB,FB,15,OAK,3,12,4,1,1,0,0,0,0,0,7.2,7.2
600,Shane Vereen,NYG,RB,7,DAL,4,56,14,0,3,1,6,0,0,0,7.2,7.2
600,Jalston Fowler,TEN,RB,12,OAK,1,1,1,0,1,1,1,1,0,0,7.2,7.2
600,Darren McFadden,DAL,RB,2,PHI,10,31,3.1,0,2,2,21,0,0,0,7.2,7.2
600,Taiwan Jones,OAK,RB,7,LAC,3,35,11.7,0,3,2,17,0,0,0,7.2,7.2
600,Duke Johnson,CLE,RB,13,CIN,5,2,0.4,0,4,4,30,0,0,0,7.2,7.2
608,Carlos Hyde,SF,RB,3,ARI,15,51,3.4,0,1,1,10,0,0,0,7.1,7.1
608,LeGarrette Blount,NE,RB,11,BUF,16,56,3.5,0,2,1,5,0,0,0,7.1,7.1
608,Charcandrick West,KC,RB,16,CLE,14,62,4.4,0,1,1,-1,0,0,0,7.1,7.1
608,Rashad Jennings,NYG,RB,10,NE,11,39,3.5,0,3,2,12,0,1,0,7.1,7.1
608,Shaun Draughn,SF,RB,14,CLE,11,43,3.9,0,3,2,8,0,0,0,7.1,7.1
608,David Johnson,ARI,RB,3,SF,7,25,3.6,0,3,3,16,0,0,0,7.1,7.1
608,Chris Ivory,NYJ,RB,8,OAK,15,17,1.1,0,5,3,24,0,0,0,7.1,7.1
608,Duke Johnson,CLE,RB,16,KC,8,26,3.2,0,4,3,15,0,0,0,7.1,7.1
616,Knile Davis,KC,RB,2,DEN,3,9,3,1,1,0,0,0,0,0,6.9,6.9
616,Jalston Fowler,TEN,RB,3,IND,4,9,2.2,1,0,0,0,0,0,0,6.9,6.9
616,Jonathan Stewart,CAR,RB,2,HOU,17,62,3.6,0,1,1,-3,0,0,0,6.9,6.9
616,Frank Gore,IND,RB,14,JAX,16,60,3.8,0,5,1,-1,0,0,0,6.9,6.9
616,Frank Gore,IND,RB,15,HOU,16,44,2.8,0,2,1,15,0,0,0,6.9,6.9
616,Dion Lewis,NE,RB,6,IND,4,21,5.2,0,6,3,18,0,0,0,6.9,6.9
616,Anthony Dixon,BUF,RB,5,TEN,7,19,2.7,0,3,3,20,0,0,0,6.9,6.9
616,Charles Sims,TB,RB,12,IND,4,8,2,0,3,3,31,0,0,0,6.9,6.9
616,Justin Forsett,BAL,RB,3,CIN,10,13,1.3,0,7,4,16,0,0,0,6.9,6.9
616,Juwan Thompson,DEN,RB,14,OAK,5,8,1.6,0,6,4,21,0,0,0,6.9,6.9
626,Jonas Gray,MIA,RB,7,HOU,12,48,4,0,1,1,10,0,0,0,6.8,6.8
626,DeMarco Murray,PHI,RB,4,WAS,8,36,4.5,0,2,2,12,0,0,0,6.8,6.8
626,David Johnson,ARI,RB,8,CLE,1,4,4,0,2,2,44,0,1,0,6.8,6.8
626,Chris Polk,HOU,RB,14,NE,11,34,3.1,0,2,2,14,0,0,0,6.8,6.8
626,Denard Robinson,JAX,RB,6,HOU,7,19,2.7,0,3,3,19,0,0,0,6.8,6.8
626,Duke Johnson,CLE,RB,10,PIT,4,10,2.5,0,4,4,18,0,0,0,6.8,6.8
632,Will Johnson,PIT,FB,1,NE,4,7,1.8,1,0,0,0,0,0,0,6.7,6.7
632,Ameer Abdullah,DET,RB,13,GB,13,67,5.2,0,1,0,0,0,0,0,6.7,6.7
632,Khiry Robinson,NO,RB,2,TB,5,48,9.6,0,1,1,9,0,0,0,6.7,6.7
632,Adrian Peterson,MIN,RB,6,KC,26,60,2.3,0,1,1,-3,0,1,0,6.7,6.7
632,Donald Brown,LAC,RB,13,DEN,7,26,3.7,0,1,1,31,0,1,0,6.7,6.7
632,Jeremy Langford,CHI,RB,15,MIN,11,46,4.2,0,3,1,11,0,0,0,6.7,6.7
632,Chris Polk,HOU,RB,2,CAR,14,38,2.7,0,8,2,9,0,0,0,6.7,6.7
632,Khiry Robinson,NO,RB,6,ATL,7,23,3.3,0,2,2,24,0,0,0,6.7,6.7
632,Marcel Reece,OAK,FB,15,GB,0,0,0,0,3,3,37,0,0,0,6.7,6.7
632,Benjamin Cunningham,LAR,RB,2,WAS,1,0,0,0,6,4,27,0,0,0,6.7,6.7
632,CJ Spiller,NO,RB,6,ATL,3,10,3.3,0,5,4,17,0,0,0,6.7,6.7
643,Marcel Reece,OAK,FB,3,CLE,1,1,1,0,2,1,55,0,0,0,6.6,6.6
643,Cameron Artis-Payne,CAR,RB,16,ATL,5,49,9.8,0,1,1,7,0,0,0,6.6,6.6
643,Melvin Gordon,LAC,RB,4,CLE,12,38,3.2,0,2,2,8,0,0,0,6.6,6.6
643,Terrance West,BAL,RB,15,KC,7,35,5,0,2,2,11,0,0,0,6.6,6.6
647,Denard Robinson,JAX,RB,1,CAR,5,19,3.8,0,2,2,26,0,0,0,6.5,6.5
647,Danny Woodhead,LAC,RB,8,BAL,3,9,3,0,3,2,36,0,0,0,6.5,6.5
647,Darren Sproles,PHI,RB,12,DET,2,4,2,0,6,4,21,0,0,0,6.5,6.5
650,Doug Martin,TB,RB,1,TEN,11,52,4.7,0,1,1,2,0,0,0,6.4,6.4
650,CJ Anderson,DEN,RB,13,LAC,7,42,6,0,1,1,12,0,0,0,6.4,6.4
650,Matt Jones,WAS,RB,13,DAL,18,49,2.7,0,1,1,5,0,0,0,6.4,6.4
650,Ameer Abdullah,DET,RB,4,SEA,13,33,2.5,0,5,2,11,0,0,0,6.4,6.4
650,Charcandrick West,KC,RB,13,OAK,9,35,3.9,0,3,2,9,0,1,0,6.4,6.4
650,Ameer Abdullah,DET,RB,14,LAR,7,23,3.3,0,2,2,21,0,0,0,6.4,6.4
650,Fred Jackson,SEA,RB,5,CIN,2,5,2.5,0,3,3,29,0,0,0,6.4,6.4
650,Reggie Bush,SF,RB,7,SEA,4,21,5.2,0,5,3,13,0,0,0,6.4,6.4
650,Danny Woodhead,LAC,RB,13,DEN,3,10,3.3,0,7,3,24,0,0,0,6.4,6.4
650,Adrian Peterson,MIN,RB,13,SEA,8,18,2.2,0,4,4,6,0,0,0,6.4,6.4
650,Chris Thompson,WAS,RB,13,DAL,1,6,6,0,4,4,18,0,0,0,6.4,6.4
661,Adrian Peterson,MIN,RB,15,CHI,18,63,3.5,0,0,0,0,0,0,0,6.3,6.3
661,Matt Forte,CHI,RB,12,GB,15,44,2.9,0,1,1,9,0,0,0,6.3,6.3
661,Melvin Gordon,LAC,RB,13,DEN,12,55,4.6,0,1,1,8,0,2,1,6.3,6.3
661,Damien Williams,MIA,RB,16,IND,0,0,0,0,3,3,33,0,0,0,6.3,6.3
665,Will Tukuafu,SEA,FB,10,ARI,2,2,1,1,0,0,0,0,0,0,6.2,6.2
665,Tre Mason,LAR,RB,8,SF,15,46,3.1,0,1,1,6,0,0,0,6.2,6.2
665,Jeremy Hill,CIN,RB,9,CLE,15,52,3.5,0,1,1,0,0,0,0,6.2,6.2
665,TJ Yeldon,JAX,RB,3,NE,11,33,3,0,3,2,9,0,0,0,6.2,6.2
665,Ryan Mathews,PHI,RB,14,BUF,13,38,2.9,0,2,2,4,0,0,0,6.2,6.2
670,Austin Johnson,NO,FB,2,TB,1,1,1,1,1,0,0,0,0,0,6.1,6.1
670,Zach Line,MIN,FB,2,DET,1,1,1,1,0,0,0,0,0,0,6.1,6.1
670,Anthony Dixon,BUF,RB,1,IND,3,1,0.3,1,0,0,0,0,0,0,6.1,6.1
670,Zach Line,MIN,FB,3,LAC,1,1,1,1,0,0,0,0,0,0,6.1,6.1
670,James Starks,GB,RB,3,KC,17,32,1.9,0,1,1,19,0,0,0,6.1,6.1
670,Zach Line,MIN,FB,7,DET,2,2,1,0,1,1,49,0,0,0,6.1,6.1
670,Frank Gore,IND,RB,2,NYJ,15,57,3.8,0,1,1,4,0,1,1,6.1,6.1
670,Joique Bell,DET,RB,1,LAC,6,14,2.3,0,2,2,27,0,0,0,6.1,6.1
670,Isaiah Crowell,CLE,RB,6,DEN,11,32,2.9,0,2,2,9,0,0,0,6.1,6.1
670,Bishop Sankey,TEN,RB,3,IND,5,10,2,0,2,2,31,0,0,0,6.1,6.1
670,Thomas Rawls,SEA,RB,7,SF,6,32,5.3,0,2,2,9,0,0,0,6.1,6.1
670,Ryan Mathews,PHI,RB,15,ARI,11,58,5.3,0,2,1,3,0,1,1,6.1,6.1
670,Javorius Allen,BAL,RB,8,LAC,4,1,0.2,0,4,3,30,0,0,0,6.1,6.1
683,Alfred Blue,HOU,RB,16,TEN,15,45,3,0,1,1,5,0,0,0,6,6
683,CJ Anderson,DEN,RB,5,OAK,11,22,2,0,2,2,18,0,0,0,6,6
683,James White,NE,RB,7,NYJ,2,4,2,0,5,3,26,0,0,0,6,6
683,Isaiah Crowell,CLE,RB,15,SEA,9,23,2.6,0,3,3,7,0,0,0,6,6
683,Marcus Murphy,NO,RB,3,CAR,0,0,0,0,0,0,0,0,0,0,6,6
688,Alfred Blue,HOU,RB,1,KC,9,42,4.7,0,2,1,7,0,0,0,5.9,5.9
688,Melvin Gordon,LAC,RB,11,KC,15,37,2.5,0,1,1,12,0,0,0,5.9,5.9
688,James Starks,GB,RB,4,SF,9,28,3.1,0,2,2,11,0,0,0,5.9,5.9
688,Darren Sproles,PHI,RB,2,DAL,1,-4,-4,0,4,4,23,0,0,0,5.9,5.9
692,Javorius Allen,BAL,RB,5,CLE,8,58,7.2,0,1,0,0,0,0,0,5.8,5.8
692,Chris Johnson,ARI,RB,10,SEA,25,58,2.3,0,2,0,0,0,0,0,5.8,5.8
692,Robert Turbin,CLE,RB,7,LAR,5,30,6,0,2,2,8,0,0,0,5.8,5.8
692,Fozzy Whittaker,CAR,RB,16,ATL,5,32,6.4,0,2,2,6,0,0,0,5.8,5.8
696,Antonio Andrews,TEN,RB,7,ATL,10,57,5.7,0,0,0,0,0,0,0,5.7,5.7
696,Thomas Rawls,SEA,RB,4,DET,17,48,2.8,0,1,1,-1,0,0,0,5.7,5.7
696,Rashad Jennings,NYG,RB,9,TB,13,48,3.7,0,1,1,-1,0,0,0,5.7,5.7
696,Melvin Gordon,LAC,RB,15,MIA,15,41,2.7,0,1,1,6,0,0,0,5.7,5.7
696,Frank Gore,IND,RB,12,TB,19,24,1.3,0,3,2,13,0,0,0,5.7,5.7
696,DeMarco Murray,PHI,RB,14,BUF,11,34,3.1,0,2,2,3,0,0,0,5.7,5.7
696,Dexter McCluster,TEN,RB,9,NO,8,19,2.4,0,4,2,28,0,1,1,5.7,5.7
696,Kyle Juszczyk,BAL,FB,1,DEN,0,0,0,0,4,4,17,0,0,0,5.7,5.7
704,Joique Bell,DET,RB,8,KC,7,56,8,0,1,0,0,0,0,0,5.6,5.6
704,Ronnie Hillman,DEN,RB,13,LAC,19,56,2.9,0,1,0,0,0,0,0,5.6,5.6
704,Ryan Mathews,PHI,RB,6,NYG,9,40,4.4,0,1,1,6,0,0,0,5.6,5.6
704,Antonio Andrews,TEN,RB,12,OAK,11,32,2.9,0,2,1,14,0,0,0,5.6,5.6
704,Ameer Abdullah,DET,RB,11,OAK,12,44,3.7,0,2,1,2,0,0,0,5.6,5.6
704,Mike Gillislee,BUF,RB,13,HOU,7,41,5.9,0,1,1,5,0,0,0,5.6,5.6
704,Kerwynn Williams,ARI,RB,15,PHI,6,34,5.7,0,1,1,12,0,0,0,5.6,5.6
704,Tommy Bohanon,NYJ,FB,7,NE,0,0,0,0,4,2,36,0,0,0,5.6,5.6
704,Jay Ajayi,MIA,RB,11,DAL,4,13,3.2,0,2,2,23,0,0,0,5.6,5.6
704,James Starks,GB,RB,15,OAK,9,51,5.7,0,1,1,5,0,1,1,5.6,5.6
704,Marcel Reece,OAK,FB,8,NYJ,0,0,0,0,3,3,26,0,0,0,5.6,5.6
704,Ahmad Bradshaw,IND,RB,12,TB,4,6,1.5,0,4,3,20,0,0,0,5.6,5.6
704,Theo Riddick,DET,RB,10,GB,3,1,0.3,0,3,3,25,0,0,0,5.6,5.6
704,Kenjon Barner,PHI,RB,13,NE,9,39,4.3,0,2,2,7,0,1,1,5.6,5.6
718,Andre Williams,NYG,RB,4,BUF,11,35,3.2,0,1,0,0,0,0,0,5.5,5.5
718,Chris Johnson,ARI,RB,6,PIT,14,40,2.9,0,1,1,5,0,0,0,5.5,5.5
718,Chris Ivory,NYJ,RB,11,HOU,8,36,4.5,0,1,1,9,0,1,0,5.5,5.5
718,Jonathan Grimes,HOU,RB,10,CIN,6,33,5.5,0,1,1,12,0,0,0,5.5,5.5
718,Andre Ellington,ARI,RB,16,GB,7,40,5.7,0,1,1,5,0,0,0,5.5,5.5
718,Mike Tolbert,CAR,FB,2,HOU,5,31,6.2,0,3,2,4,0,0,0,5.5,5.5
718,Charles Sims,TB,RB,1,TEN,5,12,2.4,0,5,2,23,0,0,0,5.5,5.5
718,Joique Bell,DET,RB,7,MIN,3,21,7,0,2,2,14,0,0,0,5.5,5.5
718,Bilal Powell,NYJ,RB,12,MIA,6,28,4.7,0,5,2,7,0,0,0,5.5,5.5
718,Joique Bell,DET,RB,10,GB,14,17,1.2,0,3,2,18,0,0,0,5.5,5.5
718,Ty Montgomery,GB,RB,4,SF,2,10,5,0,6,3,15,0,0,0,5.5,5.5
718,Jamize Olawale,OAK,FB,1,CIN,1,6,6,0,3,3,19,0,0,0,5.5,5.5
718,Darren Sproles,PHI,RB,15,ARI,6,9,1.5,0,4,3,16,0,0,0,5.5,5.5
718,Arian Foster,HOU,RB,4,ATL,8,10,1.2,0,5,3,25,0,1,1,5.5,5.5
732,Lance Dunbar,DAL,RB,4,NO,3,54,18,0,0,0,0,0,0,0,5.4,5.4
732,LeGarrette Blount,NE,RB,13,PHI,13,54,4.2,0,0,0,0,0,0,0,5.4,5.4
732,Charcandrick West,KC,RB,14,LAC,10,54,5.4,0,1,0,0,0,0,0,5.4,5.4
732,James Starks,GB,RB,11,MIN,8,14,1.8,0,1,1,30,0,0,0,5.4,5.4
732,Branden Oliver,LAC,RB,8,BAL,4,18,4.5,0,2,2,16,0,0,0,5.4,5.4
732,Giovani Bernard,CIN,RB,8,PIT,1,12,12,0,3,2,22,0,0,0,5.4,5.4
732,CJ Spiller,NO,RB,10,WAS,8,24,3,0,2,2,10,0,1,0,5.4,5.4
732,Travaris Cadet,SF,RB,14,CLE,2,6,3,0,2,2,28,0,0,0,5.4,5.4
732,Akeem Hunt,HOU,RB,15,IND,5,26,5.2,0,2,2,8,0,0,0,5.4,5.4
732,Matt Jones,WAS,RB,9,NE,11,27,2.5,0,3,2,17,0,1,1,5.4,5.4
732,Jerick McKinnon,MIN,RB,13,SEA,4,18,4.5,0,6,3,6,0,0,0,5.4,5.4
732,Dan Herron,IND,RB,13,PIT,2,8,4,0,3,3,16,0,0,0,5.4,5.4
744,LeGarrette Blount,NE,RB,14,HOU,10,53,5.3,0,0,0,0,0,0,0,5.3,5.3
744,Isaiah Crowell,CLE,RB,1,NYJ,12,20,1.7,0,2,2,13,0,0,0,5.3,5.3
744,Doug Martin,TB,RB,9,NYG,11,31,2.8,0,4,2,12,0,1,1,5.3,5.3
744,Marcel Reece,OAK,FB,13,KC,1,4,4,0,3,3,19,0,0,0,5.3,5.3
744,Bishop Sankey,TEN,RB,15,NE,0,0,0,0,3,3,23,0,0,0,5.3,5.3
749,Jonathan Stewart,CAR,RB,3,NO,14,52,3.7,0,1,0,0,0,0,0,5.2,5.2
749,Spencer Ware,KC,RB,14,LAC,8,52,6.5,0,0,0,0,0,0,0,5.2,5.2
749,Dexter McCluster,TEN,RB,3,IND,5,7,1.4,0,2,1,35,0,0,0,5.2,5.2
749,Chris Ivory,NYJ,RB,15,DAL,13,37,2.8,0,2,1,5,0,0,0,5.2,5.2
749,Shaun Draughn,SF,RB,15,CIN,9,38,4.2,0,2,1,4,0,0,0,5.2,5.2
749,Matt Asiata,MIN,RB,1,SF,1,4,4,0,2,2,28,0,0,0,5.2,5.2
749,Khiry Robinson,NO,RB,5,PHI,5,30,6,0,2,2,2,0,0,0,5.2,5.2
756,Melvin Gordon,LAC,RB,3,MIN,14,51,3.6,0,1,0,0,0,0,0,5.1,5.1
756,Brandon Bolden,NE,RB,14,HOU,16,51,3.2,0,0,0,0,0,0,0,5.1,5.1
756,Joey Iosefa,NE,RB,15,TEN,14,51,3.6,0,0,0,0,0,0,0,5.1,5.1
756,Juwan Thompson,DEN,RB,13,LAC,8,27,3.4,0,1,1,14,0,0,0,5.1,5.1
756,Frank Gore,IND,RB,1,BUF,8,31,3.9,0,3,2,0,0,0,0,5.1,5.1
756,Charles Sims,TB,RB,10,DAL,5,18,3.6,0,5,2,13,0,0,0,5.1,5.1
762,Jonathan Stewart,CAR,RB,4,TB,10,50,5,0,0,0,0,0,1,0,5,5
762,Mike Tolbert,CAR,FB,8,IND,0,0,0,0,1,1,40,0,0,0,5,5
762,Joique Bell,DET,RB,11,OAK,6,22,3.7,0,1,1,18,0,0,0,5,5
762,Tre Mason,LAR,RB,2,WAS,7,26,3.7,0,5,2,4,0,1,0,5,5
762,Benjamin Cunningham,LAR,RB,3,PIT,1,12,12,0,2,2,18,0,0,0,5,5
762,Joique Bell,DET,RB,13,GB,8,5,0.6,0,2,2,25,0,0,0,5,5
762,Matt Asiata,MIN,RB,14,ARI,0,0,0,0,2,2,30,0,0,0,5,5
762,Mike Tolbert,CAR,FB,14,ATL,6,17,2.8,0,2,2,13,0,0,0,5,5
762,Theo Riddick,DET,RB,15,NO,2,3,1.5,0,2,2,27,0,0,0,5,5
762,Matt Asiata,MIN,RB,12,ATL,1,3,3,0,3,3,17,0,0,0,5,5
762,Jeremy Hill,CIN,RB,10,HOU,7,15,2.1,0,3,3,5,0,0,0,5,5
773,Jonas Gray,MIA,RB,3,BUF,9,49,5.4,0,0,0,0,0,0,0,4.9,4.9
773,Alfred Morris,WAS,RB,16,PHI,17,49,2.9,0,1,0,0,0,0,0,4.9,4.9
773,Chris Polk,HOU,RB,6,JAX,8,37,4.6,0,2,1,2,0,0,0,4.9,4.9
773,Kyle Juszczyk,BAL,FB,8,LAC,0,0,0,0,2,1,39,0,0,0,4.9,4.9
773,Mike Tolbert,CAR,FB,16,ATL,2,12,6,0,3,2,17,0,0,0,4.9,4.9
778,Jay Ajayi,MIA,RB,10,PHI,6,48,8,0,0,0,0,0,0,0,4.8,4.8
778,CJ Anderson,DEN,RB,9,IND,7,34,4.9,0,2,1,4,0,0,0,4.8,4.8
778,Robert Turbin,DAL,RB,11,MIA,7,35,5,0,2,1,3,0,0,0,4.8,4.8
778,Jerick McKinnon,MIN,RB,1,SF,3,20,6.7,0,2,2,8,0,0,0,4.8,4.8
778,Benjamin Cunningham,LAR,RB,5,GB,0,0,0,0,2,2,28,0,0,0,4.8,4.8
778,Rashad Jennings,NYG,RB,12,WAS,6,14,2.3,0,3,2,14,0,0,0,4.8,4.8
778,Kerwynn Williams,ARI,RB,16,GB,8,44,5.5,0,1,1,4,0,1,1,4.8,4.8
778,Roy Helu,OAK,RB,5,DEN,3,6,2,0,6,3,12,0,0,0,4.8,4.8
778,Terron Ward,ATL,RB,11,IND,2,2,1,0,4,3,16,0,0,0,4.8,4.8
787,Darren Sproles,PHI,RB,5,NO,5,27,5.4,0,2,1,10,0,0,0,4.7,4.7
787,Zach Zenner,DET,RB,5,ARI,10,30,3,0,2,1,7,0,0,0,4.7,4.7
787,Jerick McKinnon,MIN,RB,7,DET,9,36,4,0,1,1,1,0,0,0,4.7,4.7
787,Andre Williams,NYG,RB,9,TB,7,30,4.3,0,1,1,7,0,0,0,4.7,4.7
787,LeSean McCoy,BUF,RB,15,WAS,10,29,2.9,0,1,1,8,0,0,0,4.7,4.7
787,Tre Mason,LAR,RB,10,CHI,6,31,5.2,0,1,1,16,0,1,1,4.7,4.7
787,Chris Thompson,WAS,RB,11,CAR,4,10,2.5,0,4,3,7,0,1,0,4.7,4.7
